236.289, 132.935, 4.982, 10.352 False
236.455, 132.935, 4.990, 10.385 False
236.622, 132.935, 4.998, 10.418 False
236.788, 132.935, 5.004, 10.451 False
236.955, 132.935, 5.010, 10.484 False
237.123, 132.935, 5.014, 10.517 False
237.290, 132.935, 5.018, 10.550 False
237.457, 132.936, 5.020, 10.583 False
237.625, 132.936, 5.017, 10.616 False
237.791, 132.936, 4.994, 10.649 False
237.958, 132.936, 4.996, 10.682 False
238.124, 132.936, 5.002, 10.715 False
238.291, 132.936, 5.008, 10.748 False
238.458, 132.937, 5.013, 10.781 False
238.626, 132.937, 5.017, 10.814 False
238.793, 132.937, 5.020, 10.847 False
238.960, 132.937, 5.021, 10.880 False
239.127, 132.937, 5.016, 10.913 False
239.294, 132.937, 4.993, 10.946 False
239.460, 132.938, 4.995, 10.979 False
239.627, 132.938, 5.001, 11.012 False
239.794, 132.938, 5.007, 11.045 False
239.961, 132.938, 5.012, 11.078 False
240.128, 132.938, 5.015, 11.111 False
240.295, 132.938, 5.018, 11.144 False
240.463, 132.939, 5.020, 11.177 False
240.630, 132.939, 5.015, 11.210 False
240.796, 132.939, 4.991, 11.243 False
240.963, 132.939, 4.993, 11.276 False
241.129, 132.939, 5.000, 11.309 False
241.296, 132.939, 5.006, 11.342 False
241.463, 132.940, 5.011, 11.375 False
241.631, 132.940, 5.015, 11.408 False
241.798, 132.940, 5.018, 11.441 False
241.965, 132.940, 5.021, 11.474 False
242.133, 132.940, 5.022, 11.507 False
242.300, 132.940, 5.020, 11.540 False
242.467, 132.940, 5.008, 11.573 False
242.633, 132.940, 4.988, 11.606 False
242.799, 132.940, 4.995, 11.639 False
242.966, 132.940, 5.001, 11.672 False
243.133, 132.940, 5.006, 11.705 False
243.300, 132.940, 5.010, 11.738 False
243.467, 132.940, 5.014, 11.771 False
243.634, 132.941, 5.017, 11.804 False
243.801, 132.941, 5.017, 11.837 False
243.968, 132.941, 5.006, 11.870 False
244.135, 132.941, 4.990, 11.903 False
244.301, 132.941, 4.997, 11.936 False
244.468, 132.941, 5.003, 11.969 False
244.635, 132.941, 5.008, 12.002 False
